,date,CELG_adjusted_close,CELG_cumulative_return,CELG_value,FB_adjusted_close,FB_cumulative_return,FB_value,GOOG_adjusted_close,GOOG_cumulative_return,GOOG_value,NVDA_adjusted_close,NVDA_cumulative_return,NVDA_value,SPY_adjusted_close,SPY_cumulative_return,SPY_value,portfolio_cumulative_return,portfolio_value
117,2017-03-27,124.86,1.20023,0.9601839999999999,140.32,1.08995,0.0,819.51,1.0549,0.0,108.25,1.60751,0.321502,233.62,1.08268,1.08268,1.2816859999999999,1.2816859999999999
118,2017-03-28,124.43,1.1961,0.95688,141.76,1.10113,0.0,820.92,1.05672,0.0,107.69,1.5992,0.31984,235.32,1.09056,1.09056,1.27672,1.27672
119,2017-03-29,124.09,1.19283,0.9542640000000001,142.65,1.10805,0.0,831.41,1.07022,0.0,107.34,1.594,0.31880000000000003,235.54,1.09157,1.09157,1.2730640000000002,1.2730640000000002
120,2017-03-30,124.34,1.19523,0.956184,142.41,1.10618,0.0,831.5,1.07033,0.0,109.4,1.62459,0.32491800000000004,236.29,1.09505,1.09505,1.2811020000000002,1.2811020000000002
121,2017-03-31,124.43,1.1961,0.95688,142.05,1.10339,0.0,829.56,1.06784,0.0,108.93,1.61761,0.32352200000000003,235.74,1.0925,1.0925,1.280402,1.280402
122,2017-04-03,124.05,1.19244,0.953952,142.28,1.10517,0.0,838.55,1.07941,0.0,108.38,1.60944,0.321888,235.33,1.0906,1.0906,1.27584,1.27584
123,2017-04-04,124.77,1.19937,0.9594960000000001,141.73,1.1009,0.0,834.57,1.07429,0.0,100.78,1.49658,0.299316,235.48,1.0913,1.0913,1.2588120000000003,1.2588120000000003
124,2017-04-05,124.18,1.19369,0.954952,141.85,1.10183,0.0,831.41,1.07022,0.0,100.03,1.48545,0.29709,234.78,1.08805,1.08805,1.252042,1.252042
125,2017-04-06,124.3,1.19485,0.9558800000000001,141.17,1.09655,0.0,827.88,1.06567,0.0,100.76,1.49629,0.29925799999999997,235.44,1.09111,1.09111,1.255138,1.255138
126,2017-04-07,125.58,1.20715,0.96572,140.78,1.09352,0.0,824.67,1.06154,0.0,100.33,1.4899,0.29798,235.2,1.09,1.09,1.2637,1.2637
127,2017-04-10,125.92,1.21042,0.9683360000000001,141.04,1.09554,0.0,824.73,1.06162,0.0,97.77,1.45189,0.29037799999999997,235.34,1.09065,1.09065,1.258714,1.258714
128,2017-04-11,125.06,1.20215,0.9617200000000001,139.92,1.08684,0.0,823.35,1.05984,0.0,98.12,1.45708,0.291416,235.06,1.08935,1.08935,1.253136,1.253136
129,2017-04-12,125.15,1.20302,0.962416,139.58,1.0842,0.0,824.32,1.06109,0.0,97.31,1.44506,0.289012,234.03,1.08458,1.08458,1.251428,1.251428
130,2017-04-13,124.45,1.19629,0.9570320000000001,139.39,1.08272,0.0,823.56,1.06011,0.0,95.49,1.41803,0.28360599999999997,232.51,1.07753,1.07753,1.2406380000000001,1.2406380000000001
131,2017-04-17,125.07,1.20225,0.9618000000000001,141.42,1.09849,0.0,837.17,1.07763,0.0,99.23,1.47357,0.29471400000000003,234.57,1.08708,1.08708,1.2565140000000001,1.2565140000000001
132,2017-04-18,123.01,1.18245,0.94596,140.96,1.09492,0.0,836.82,1.07718,0.0,99.29,1.47446,0.29489200000000004,233.87,1.08384,1.08384,1.240852,1.240852
133,2017-04-19,122.92,1.18158,0.9452640000000001,142.27,1.1051,0.0,838.21,1.07897,0.0,99.68,1.48025,0.29605000000000004,233.44,1.08184,1.08184,1.241314,1.241314
134,2017-04-20,123.27,1.18495,0.94796,143.8,1.11698,0.0,841.65,1.0834,0.0,101.26,1.50371,0.30074200000000006,235.34,1.09065,1.09065,1.2487020000000002,1.2487020000000002
135,2017-04-21,122.26,1.17524,0.9401920000000001,143.68,1.11605,0.0,843.19,1.08538,0.0,101.68,1.50995,0.30199,234.59,1.08717,1.08717,1.2421820000000001,1.2421820000000001
136,2017-04-24,123.15,1.18379,0.947032,145.47,1.12995,0.0,862.76,1.11057,0.0,102.95,1.52881,0.30576200000000003,237.17,1.09913,1.09913,1.252794,1.252794
137,2017-04-25,125.52,1.20658,0.965264,146.49,1.13787,0.0,872.3,1.12285,0.0,104.74,1.55539,0.311078,238.55,1.10552,1.10552,1.276342,1.276342
138,2017-04-26,125.2,1.2035,0.9628000000000001,146.56,1.13842,0.0,871.73,1.12212,0.0,104.02,1.5447,0.30894,238.4,1.10483,1.10483,1.27174,1.27174
139,2017-04-27,123.97,1.19168,0.9533440000000001,147.7,1.14727,0.0,874.25,1.12536,0.0,105.64,1.56876,0.31375200000000003,238.6,1.10576,1.10576,1.267096,1.267096
140,2017-04-28,124.05,1.19244,0.953952,150.25,1.16708,0.0,905.96,1.16618,0.0,104.3,1.54886,0.309772,238.08,1.10335,1.10335,1.263724,1.263724
